"id","name","alias","categories","latitude","longitude","phone","price","rating","review_count","is_closed","address","distance","url"
"CSHnajHTU7nYwsibutzYLg","Chop Steakhouse & Bar","chop-steakhouse-and-bar-toronto-3","Bars, Seafood, Steakhouses",43.64922,-79.38515,"+1 416-752-0969",NA,5,1,FALSE,"181 University Avenue",3018.32938834074,"https://www.yelp.com/biz/chop-steakhouse-and-bar-toronto-3?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"OoYWfYW1v67umoujj_RkjQ","Pik Thai Restaurant","pik-thai-restaurant-toronto","Thai, Seafood, Noodles",43.65165,-79.45136,"+1 416-538-8988",NA,4.5,2,FALSE,"414 Roncesvalles Avenue",2443.51896299384,"https://www.yelp.com/biz/pik-thai-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"N16D-As6CXOhF4T86PioUg","Oroshi Fish Co","oroshi-fish-co-toronto","Japanese, Sushi Bars, Seafood",43.65359,-79.42735,"",NA,4.5,28,FALSE,"962 College Street",994.971262454127,"https://www.yelp.com/biz/oroshi-fish-co-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"9GKi6rHN_0FRdcVahyIOXQ","Oyster Boy","oyster-boy-toronto","Seafood",43.6452243474777,-79.4143338791601,"+1 416-534-3432","$$$",4.1,231,FALSE,"872 Queen Street W",635.611674601746,"https://www.yelp.com/biz/oyster-boy-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Rk0sg74Mo0MXMh6gpdI2yg","Alder","alder-toronto","Desserts, Seafood",43.6467,-79.39809,"",NA,4.2,44,FALSE,"51 Camden Street",1945.72091336037,"https://www.yelp.com/biz/alder-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"yqWBmc8P5S9sdjX5e6LMEg","Hana Don","hana-don-toronto-5","Japanese, Sushi Bars, Seafood",43.65572,-79.38454,"+1 416-348-8688",NA,4.2,53,FALSE,"128 Dundas Street W",3236.94053040087,"https://www.yelp.com/biz/hana-don-toronto-5?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"4bIR_h4ICFp-bsdGyatA0g","Prime Seafood Palace","prime-seafood-palace-toronto","Seafood",43.6448779224016,-79.4167314469814,"",NA,4.2,45,FALSE,"944 Queen Street W",446.987161226876,"https://www.yelp.com/biz/prime-seafood-palace-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"f5ffM241jPHO2N0U3TrtqQ","Estiatorio Milos","estiatorio-milos-toronto","Venues & Event Spaces, Seafood, Mediterranean",43.649994141484,-79.3811847442704,"+1 416-462-7260",NA,4.3,10,FALSE,"330 Bay Street",3340.27994699535,"https://www.yelp.com/biz/estiatorio-milos-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Oa7OKUllZnOIdtEkEZKKfA","Lala Spicy Lab","lala-spicy-lab-toronto","Chinese, Seafood, Soup",43.658802490394,-79.3942502711639,"+1 647-812-9288",NA,5,4,FALSE,"181 College Street",2695.12100686721,"https://www.yelp.com/biz/lala-spicy-lab-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Jo3Cpvf8fpfcAIFG3TagbQ","Pantheon Restaurant","pantheon-restaurant-toronto","Greek, Wine Bars, Seafood",43.67744,-79.35129,"+1 416-778-1929","$$",4.1,368,FALSE,"407 Danforth Avenue",6720.49456227719,"https://www.yelp.com/biz/pantheon-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Id8VDaRh5f4Wf3mLy2AHdQ","Chao Lay","chao-lay-toronto","Thai, Seafood, Barbeque",43.680425,-79.430647,"+1 416-412-7087",NA,5,1,FALSE,"809 Saint Clair Avenue W",3945.98506393749,"https://www.yelp.com/biz/chao-lay-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"K3NW8TEu4QRQvFvHer8v4A","Joso's","josos-toronto","Seafood",43.6751099,-79.39607,"+1 416-925-1903","$$$",4.3,190,FALSE,"202 Davenport Road",3902.28778657265,"https://www.yelp.com/biz/josos-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"jGO4T6rGX3EIOwOtg4bZqg","Lobster Burger Bar","lobster-burger-bar-toronto","Bars, Seafood, Burgers",43.647443,-79.386768,"+1 416-598-2929","$$",3.9,113,FALSE,"214 King Street W",2861.43631770845,"https://www.yelp.com/biz/lobster-burger-bar-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"picvMv4QNYhtoB4Jx-6oxw","Linny’s","linny-s-toronto","Steakhouses, Salad, Seafood",43.64818,-79.42052,"+1 647-390-1836",NA,4.2,5,FALSE,"176 Ossington Avenue",320.246394837386,"https://www.yelp.com/biz/linny-s-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"VuYe4jhLhUfMUtOOTfwc5g","Abrielle","abrielle-toronto","Seafood",43.645940237596,-79.392057,"+1 416-915-3760",NA,3.9,9,FALSE,"355 King Street West",2428.04542140095,"https://www.yelp.com/biz/abrielle-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"EhGPj8iJDIdaHnWg9d5BgA","Pearl Harbourfront Chinese Cuisine","pearl-harbourfront-chinese-cuisine-toronto-2","Dim Sum, Seafood, Noodles",43.63877,-79.3806,"+1 416-203-1233","$$",3.7,349,FALSE,"207 Queens Quay W",3417.81002953333,"https://www.yelp.com/biz/pearl-harbourfront-chinese-cuisine-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"sApPN_ZTcxtJO61xH9uPkg","Moon Palace","moon-palace-toronto-2","Seafood, Dim Sum, Cantonese",43.6561951,-79.3824034116571,"+1 416-551-5666",NA,3.9,96,FALSE,"40 Dundas Street W",3418.70816674255,"https://www.yelp.com/biz/moon-palace-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"qps2ITpg3DZi4RzN7YYUSQ","Hy's Steakhouse & Cocktail Bar","hys-steakhouse-and-cocktail-bar-toronto-2","Steakhouses, Seafood, Cocktail Bars",43.651051,-79.380849,"+1 416-364-6600",NA,4.2,89,FALSE,"365 Bay Street",3386.5109077642,"https://www.yelp.com/biz/hys-steakhouse-and-cocktail-bar-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"IfUkm42SB9D0m_ZbkQ711A","The Fish Store & Sandwiches","the-fish-store-and-sandwiches-toronto","Sandwiches, Seafood",43.65491,-79.41627,"+1 416-533-2822","$",4.2,158,FALSE,"657 College Street",1153.50392810949,"https://www.yelp.com/biz/the-fish-store-and-sandwiches-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"cIX8h9_IrzU_-4TGXGM0fQ","Eastside Social","eastside-social-toronto","Seafood, Cocktail Bars",43.661432,-79.339113,"+1 416-461-5663","$$",4.1,95,FALSE,"1008 Queen Street E",6918.1962548692,"https://www.yelp.com/biz/eastside-social-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"b4LmLgVdbhM-nc1IZc5Weg","Rodney's Oyster House","rodneys-oyster-house-toronto","Seafood",43.644948,-79.396846,"+1 416-363-8105","$$$",4.1,476,FALSE,"469 King Street W",2042.98823466868,"https://www.yelp.com/biz/rodneys-oyster-house-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"7p6zDM_4eDSzxhauEj2oqw","The Berczy Tavern","the-berczy-tavern-toronto","Wine Bars, Seafood, Breakfast & Brunch",43.6485485876526,-79.3733346,"+1 647-479-0279","$$$",4.2,6,FALSE,"69 Front Street E",3948.72098495823,"https://www.yelp.com/biz/the-berczy-tavern-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"ZEndDHmXlJe-D3P6MRl4Dg","Island Oysters","island-oysters-toronto-3","Caterers, Seafood Markets, Seafood",43.6592012436768,-79.4380624,"+1 416-534-6061",NA,4.6,10,FALSE,"1165 Bloor Street W",1988.59561151358,"https://www.yelp.com/biz/island-oysters-toronto-3?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"6ReV14VXGU_zIuNtkvSNxw","Petros82","petros82-toronto","Mediterranean, Seafood, Greek",43.64743,-79.39096,"+1 416-785-7400",NA,4.4,28,FALSE,"299 Adelaide St W",2525.92446835459,"https://www.yelp.com/biz/petros82-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"eMBmKuL3gWIE08e2reJ-6g","Joso’s","joso-s-toronto","Seafood",43.6750028034466,-79.3960368325865,"+1 416-925-1903",NA,3,1,FALSE,"202 Davenport Road",3901.55732629713,"https://www.yelp.com/biz/joso-s-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"uGLAEGqeJa4jtP1Io0sOrg","Mineral","mineral-toronto","Noodles, Seafood, Asian Fusion",43.67763,-79.38947,"+1 416-925-8565",NA,4.5,37,FALSE,"1027 Yonge Street",4443.67117382001,"https://www.yelp.com/biz/mineral-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"87I8ba2FKYKeXyAhiC6cLg","Pokito","pokito-toronto","Hawaiian, Seafood, Poke",43.64864,-79.398,"+1 416-792-8808","$$",3.8,175,FALSE,"420 Queen Street W",1979.68353392668,"https://www.yelp.com/biz/pokito-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"jcy6gkAKoUvjKYICtpangg","Pearl Yorkville","pearl-yorkville-toronto","Dim Sum, Seafood, Noodles",43.6688083,-79.3869427,"+1 416-920-1233",NA,4,22,FALSE,"730 Yonge Street",3845.93417727098,"https://www.yelp.com/biz/pearl-yorkville-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"ymRDktXQ7KFpXqn7pPV81Q","Robot Boil House","robot-boil-house-toronto-2","Seafood, Bars",43.67471,-79.38819,"+1 416-968-7888","$$$",4.1,33,FALSE,"895 Yonge Street",4245.88545397614,"https://www.yelp.com/biz/robot-boil-house-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"OmZ_Ub_0egPc6eDPD1OWSw","Athens Restaurant","athens-restaurant-toronto","Greek, Seafood",43.6789599,-79.34341,"+1 416-465-4441","$$",4.2,100,FALSE,"707 Danforth Avenue",7349.51521265596,"https://www.yelp.com/biz/athens-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"DLkaSKMoeeQO-_1C_lzh2A","Bairrada Churrasqueira Grill","bairrada-churrasqueira-grill-toronto-2","Portuguese, Barbeque, Seafood",43.65329,-79.42868,"+1 416-539-8239","$$",3.2,135,FALSE,"1000 College Street",1013.87138876714,"https://www.yelp.com/biz/bairrada-churrasqueira-grill-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"bNZlSMiM8ly2pA4FX6EWXw","Shitamachi Tendon Akimitsu","shitamachi-tendon-akimitsu-toronto-2","Japanese, Seafood",43.65729,-79.38358,"+1 416-519-6794","$$",3.6,75,FALSE,"41 Elm Street",3372.92522420064,"https://www.yelp.com/biz/shitamachi-tendon-akimitsu-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"i7_JPit-2kAbtRTLkic2jA","John & Sons Oyster House","john-and-sons-oyster-house-toronto-2","Seafood",43.6505703305435,-79.3816687443696,"+1 416-504-5111","$$$",4.1,132,FALSE,"56 Temperance Street",3312.13750579795,"https://www.yelp.com/biz/john-and-sons-oyster-house-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"FXA3Ziwkr9yRce4anWDzzg","Anglr","anglr-toronto","Seafood, Salad, Fish & Chips",43.66927,-79.33615,"+1 416-466-6677",NA,4.3,22,FALSE,"1054 Gerrard Street E",7413.05389049092,"https://www.yelp.com/biz/anglr-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"gy5pr5bFAjOL5rERSdMCLg","The Keg Steakhouse + Bar","the-keg-steakhouse-bar-toronto-22","Steakhouses, Bars, Seafood",43.6499983815309,-79.3839589130093,"+1 416-703-1773","$$$",4.2,337,FALSE,"165 York Street",3119.87235467153,"https://www.yelp.com/biz/the-keg-steakhouse-bar-toronto-22?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Zru9ASPdsLSjfIlpozgeMA","Puerto Bravo","puerto-bravo-toronto","Mexican, Seafood",43.67203,-79.32231,"+1 416-551-3700",NA,4.5,10,FALSE,"1425 Gerrard Street E",8562.31649920811,"https://www.yelp.com/biz/puerto-bravo-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"oE1EuKY2GmpfIiSGy3YmGw","Ardo Restaurant","ardo-restaurant-toronto-2","Italian, Seafood, Pizza",43.6510252,-79.3684609711639,"+1 647-347-8930","$$$",3.8,121,FALSE,"243 King Street E",4369.78175010076,"https://www.yelp.com/biz/ardo-restaurant-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"1-vhVbhM6TjR_HbWW6Nv0w","Blue Claw Lobster Shack","blue-claw-lobster-shack-toronto","Seafood",43.6682344241405,-79.3872794508934,"",NA,3.4,16,FALSE,"25 Charles Street W",3783.00222200668,"https://www.yelp.com/biz/blue-claw-lobster-shack-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"i5LAgDpYcW_3mhgtlVX5fQ","Mermaids Find","mermaids-find-toronto","Seafood, Cajun/Creole, Bubble Tea",43.69772,-79.44196,"+1 416-410-9002",NA,5,3,FALSE,"1550 Eglinton Ave West",6019.82339601245,"https://www.yelp.com/biz/mermaids-find-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"zIfCWjZ0RAe8YVMSPZdOdA","Pure Spirits","pure-spirits-toronto","Seafood, Bars",43.650404,-79.358722,"+1 416-361-5859","$$$",3.2,319,FALSE,"17 Tank House Lane",5138.89295476057,"https://www.yelp.com/biz/pure-spirits-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"y0cgy0tTh_C8NWCk0WGgjQ","The Rushton","the-rushton-toronto","French, Seafood, Cocktail Bars",43.6814892419264,-79.4275730960498,"+1 416-658-7874","$$",3.1,115,FALSE,"740 St Clair Ave W",4028.15435331578,"https://www.yelp.com/biz/the-rushton-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"AHeXi_Ayyeu8D7IDO1QKVg","Smart and Morris","smart-and-morris-toronto","Seafood, Breakfast & Brunch, Caribbean",43.666675,-79.412068,"+1 416-533-6565",NA,4.7,3,FALSE,"854 Bathurst Street",2505.94753369409,"https://www.yelp.com/biz/smart-and-morris-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"7HrCELR6uv2HkgL7aT_hcQ","Chiado","chiado-toronto","Seafood, Portuguese",43.654186841827,-79.424246886555,"+1 416-538-1910","$$$$",3.9,142,FALSE,"864 College Street",982.783929254097,"https://www.yelp.com/biz/chiado-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"JkKs-sTlSikc9vnXa4qVSA","Pokito","pokito-toronto-3","Poke, Seafood, Hawaiian",43.6883623151572,-79.3939102068543,"+1 416-792-8808",NA,5,1,FALSE,"2 St Clair Avenue E",5285.28448571764,"https://www.yelp.com/biz/pokito-toronto-3?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"nHV1iXKBVlCW64bCt4itnA","Keating Channel Pub & Grill","keating-channel-pub-and-grill-toronto","Pubs, Seafood, Canadian (New)",43.64763,-79.35337,"+1 416-572-0030","$$",3.8,47,FALSE,"2 Villiers St",5547.4129215356,"https://www.yelp.com/biz/keating-channel-pub-and-grill-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"tCjlXROlbcaGiBRfU2jaiw","The Keg Steakhouse + Bar","the-keg-steakhouse-bar-toronto-21","Steakhouses, Bars, Seafood",43.6668345,-79.3779253,"+1 416-964-6609","$$$",4.1,426,FALSE,"515 Jarvis Street",4283.12055508925,"https://www.yelp.com/biz/the-keg-steakhouse-bar-toronto-21?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"1QwX7Cgkm6KnlcGNDTh6EQ","E11even","e11even-toronto","Seafood, Steakhouses, Canadian (New)",43.642801069778,-79.381241442969,"+1 416-815-1111","$$$",3.4,195,FALSE,"15 York Street",3311.14952684946,"https://www.yelp.com/biz/e11even-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"zf4WFh0UaxDKw-l_e-7P0A","Blue Claw Lobster Shack","blue-claw-lobster-shack-toronto-2","Seafood, Food Court",43.6424635,-79.3967532,"",NA,3.1,16,FALSE,"486 Front St W",2076.76087277753,"https://www.yelp.com/biz/blue-claw-lobster-shack-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"QFPS9JBNdOOHVP0C3pSslw","Earls Kitchen + Bar","earls-kitchen-bar-toronto","Canadian (New), Cocktail Bars, Seafood",43.6480134620711,-79.3839246431072,"+1 416-916-0227","$$",3.6,543,FALSE,"150 King Street West",3094.73083793326,"https://www.yelp.com/biz/earls-kitchen-bar-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"0Mhw1lD_Zwsv4Vo6oQrPWA","Wah Too Seafood Restaurant","wah-too-seafood-restaurant-toronto","Seafood, Chinese",43.6547399,-79.3872,"+1 416-971-6567","$$",3.8,39,FALSE,"58 Centre Avenue",3000.15113192316,"https://www.yelp.com/biz/wah-too-seafood-restaurant-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"jScB8R6gA0lmeue0acglJA","Que Rico Tapas Bar","que-rico-tapas-bar-toronto","Spanish, Seafood, Salad",43.6554612483921,-79.4189139,"+1 416-386-5200",NA,4.3,4,FALSE,"720 College Street",1142.45930845868,"https://www.yelp.com/biz/que-rico-tapas-bar-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"NoT7u2QNEvsVbH9MIzAzlw","Si Lom Thai Bistro","si-lom-thai-bistro-toronto","Thai, Noodles, Seafood",43.66503,-79.38082,"+1 416-515-0888","$$",4.1,216,FALSE,"534 Church Street",3976.9280829853,"https://www.yelp.com/biz/si-lom-thai-bistro-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"dPrFp1cxaTeTe9cyL36NkA","The Miller Tavern","the-miller-tavern-toronto","Bars, Steakhouses, Seafood",43.6423578537475,-79.377305119129,"+1 416-366-5544","$$",3.1,115,FALSE,"31 Bay Street",3631.10084046492,"https://www.yelp.com/biz/the-miller-tavern-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"QALz295nSPgxuHJDolswtQ","Trattoria Di Parma","trattoria-di-parma-toronto","Italian, Pizza, Seafood",43.67935,-79.34158,"+1 416-466-1112",NA,4.2,16,FALSE,"785 Danforth Avenue",7500.99188343977,"https://www.yelp.com/biz/trattoria-di-parma-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"kmTPecVJV-1aEP1rapNDGw","Churrasqueira Martins","churrasqueira-martins-toronto","Portuguese, Barbeque, Seafood",43.680761,-79.473499,"+1 416-657-4343","$$",3.5,87,FALSE,"605 Rogers Road",5692.93300613893,"https://www.yelp.com/biz/churrasqueira-martins-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"xBPHFeWfZVzHDl6JuJ6MOQ","Earl's","earls-toronto-3","Salad, Seafood, Noodles",43.669221041176,-79.388173632596,"+1 437-370-0563",NA,0,0,FALSE,"55 Bloor Street W",3805.14269958031,"https://www.yelp.com/biz/earls-toronto-3?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"uCEDoHM5xwhbmiMsNt2g1g","Le Petit Chef","le-petit-chef-toronto","French, Seafood",43.6602991433315,-79.4150681744816,"+1 647-255-9694",NA,3,4,FALSE,"291 Harbord Street",1746.56254763017,"https://www.yelp.com/biz/le-petit-chef-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"Cra7jGcAh_McPTHpm9YlTQ","Umami Poke","umami-poke-toronto","Hawaiian, Seafood, Poke",43.68318,-79.39229,"+1 647-351-6998","$$",4.6,57,FALSE,"1252 Yonge Street",4830.09794166541,"https://www.yelp.com/biz/umami-poke-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"upLP4Syvpth9VlqyXVRQrQ","Bone Soup Malatang","bone-soup-malatang-toronto-2","Seafood, Noodles, Hot Pot",43.66367,-79.38424,"+1 647-340-2112",NA,4.2,5,FALSE,"522 Yonge Street",3670.1460778926,"https://www.yelp.com/biz/bone-soup-malatang-toronto-2?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
"xnARMYCfpEkDcxvV2-yXUQ","Daphne","daphne-toronto","Seafood, Cocktail Bars, Sandwiches",43.65084,-79.38187,"+1 416-203-1414",NA,3.7,41,FALSE,"67 Richmond Street W",3301.36491499693,"https://www.yelp.com/biz/daphne-toronto?adjust_creative=56H5C-3bdIDaASm-5F4Amw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=56H5C-3bdIDaASm-5F4Amw"
